Order_ID,Customer_ID,Order_Date,Ship_Date,Shipper_ID,Sales
US-2016-103471,JR-15670,2016-12-24,2016-12-28,103,14.04
US-2016-103996,RB-19435,2016-03-29,2016-03-31,104,9.87
US-2016-104185,JB-15400,2016-09-03,2016-09-08,104,120.33
US-2016-104430,LT-17110,2016-10-22,2016-10-26,103,5.18
US-2016-105676,NM-18520,2016-12-01,2016-12-02,102,6.69
US-2016-106495,AC-10450,2016-06-15,2016-06-17,101,11.67
US-2016-106873,KM-16720,2016-09-24,2016-09-29,104,14.58
US-2016-107349,SL-20155,2016-07-13,2016-07-15,101,41.57
US-2016-107944,AM-10360,2016-03-23,2016-03-25,101,192.72
US-2016-108966,SO-20335,2016-10-11,2016-10-18,103,22.37
US-2016-109015,BS-11590,2016-09-06,2016-09-12,103,8.39
US-2016-110163,GA-14725,2016-11-01,2016-11-04,101,7.88
US-2016-110261,PR-18880,2016-12-19,2016-12-23,104,158.38
US-2016-110569,EB-13870,2016-05-23,2016-05-30,103,19.19
US-2016-111927,LS-17230,2016-11-14,2016-11-19,103,19.96
US-2016-112508,BP-11185,2016-03-24,2016-03-30,103,6.99
US-2016-113327,BF-11170,2016-05-26,2016-05-29,104,12.22
US-2016-113593,NC-18415,2016-04-18,2016-04-20,101,115.44
US-2016-114741,IL-15100,2016-12-06,2016-12-10,103,6.48
US-2016-114839,PW-19240,2016-04-26,2016-04-30,103,408.42
US-2016-115238,JW-15220,2016-04-30,2016-05-04,103,6.48
US-2016-115343,FO-14305,2016-09-22,2016-09-25,101,55.6
US-2016-117184,ON-18715,2016-05-17,2016-05-21,103,14.09
US-2016-117492,NS-18640,2016-08-07,2016-08-09,101,77.58
US-2016-118766,LS-16975,2016-10-15,2016-10-22,103,3.96
US-2016-118906,KB-16585,2016-03-10,2016-03-10,102,89.82
US-2016-118983,HP-14815,2016-11-22,2016-11-26,103,2.54
US-2016-119312,CS-12400,2016-10-02,2016-10-07,104,270.34
US-2016-120161,LM-17065,2016-12-18,2016-12-23,103,646.78
US-2016-120502,BT-11395,2016-04-13,2016-04-19,103,37.68
US-2016-120572,GH-14425,2016-12-11,2016-12-15,103,12.83
US-2016-120712,CS-12130,2016-12-20,2016-12-24,103,88.8
US-2016-120957,KH-16690,2016-12-07,2016-12-07,102,12.96
US-2016-122140,MO-17950,2016-04-02,2016-04-07,103,32.19
US-2016-122784,RA-19915,2016-07-20,2016-07-27,103,2.88
US-2016-122910,LT-16765,2016-05-12,2016-05-16,103,201.58
US-2016-123218,KD-16345,2016-12-20,2016-12-25,103,159.98
US-2016-123918,CG-12520,2016-10-15,2016-10-15,102,5.34
US-2016-123960,BD-11605,2016-06-11,2016-06-16,103,29.16
US-2016-124219,KW-16570,2016-08-07,2016-08-08,101,28.4
US-2016-125374,JD-16060,2016-03-23,2016-03-29,103,107.77
US-2016-126214,JS-15880,2016-12-21,2016-12-24,104,99.6
US-2016-126235,GA-14725,2016-10-15,2016-10-15,102,17.14
US-2016-126753,SP-20860,2016-08-16,2016-08-20,103,2.72
US-2016-126977,PF-19120,2016-09-17,2016-09-23,103,14.9
US-2016-127040,SG-20605,2016-12-06,2016-12-10,103,6.48
US-2016-128090,JM-15865,2016-08-16,2016-08-22,103,2.3
US-2016-128587,HM-14860,2016-12-24,2016-12-30,103,9.68
US-2016-129553,PG-18820,2016-07-27,2016-08-02,103,29.97
US-2016-129637,MC-18100,2016-12-17,2016-12-22,103,13.12
US-2016-130491,BH-11710,2016-02-08,2016-02-11,101,5.76
US-2016-130512,SM-20320,2016-08-21,2016-08-25,103,3.49
US-2016-130519,NG-18355,2016-09-15,2016-09-15,102,15.55
US-2016-131359,FA-14230,2016-10-30,2016-11-02,104,15.49
US-2016-131842,RR-19525,2016-12-05,2016-12-08,101,97.42
US-2016-132836,AJ-10945,2016-06-01,2016-06-05,103,28.91
US-2016-134026,JE-15745,2016-04-26,2016-05-02,103,72.78
US-2016-134271,RF-19735,2016-04-18,2016-04-23,104,21.93
US-2016-134558,PM-19135,2016-12-19,2016-12-24,104,29.9
US-2016-136259,CB-12415,2016-11-05,2016-11-08,101,7.22
US-2016-136427,JM-16195,2016-06-20,2016-06-23,101,125.94
US-2016-136476,GG-14650,2016-04-05,2016-04-10,103,157.79
US-2016-136749,LH-16900,2016-12-25,2016-12-27,104,157.9
US-2016-136987,AR-10540,2016-04-11,2016-04-14,104,52.76
US-2016-137008,JP-15460,2016-10-02,2016-10-08,103,51.12
US-2016-137533,JK-15640,2016-12-18,2016-12-18,102,20.74
US-2016-137960,MW-18220,2016-12-18,2016-12-18,102,166.24
US-2016-138093,KM-16225,2016-12-10,2016-12-16,103,26.4
US-2016-138121,JL-15835,2016-12-17,2016-12-17,102,29.52
US-2016-138303,MG-18145,2016-09-03,2016-09-07,103,36.34
US-2016-138716,CS-11845,2016-09-17,2016-09-20,101,25.03
US-2016-138919,LS-16975,2016-09-17,2016-09-21,103,344.22
US-2016-139675,NF-18595,2016-03-13,2016-03-18,104,327.76
US-2016-139759,NL-18310,2016-08-25,2016-08-30,103,40.78
US-2016-140200,CA-12775,2016-07-26,2016-07-28,101,393.17
US-2016-140851,ND-18460,2016-07-13,2016-07-15,104,38.88
US-2016-141453,DB-13270,2016-11-30,2016-12-03,104,3.88
US-2016-141684,MM-18055,2016-06-29,2016-07-04,103,24.96
US-2016-142020,TC-21535,2016-06-04,2016-06-08,104,30.44
US-2016-142811,JL-15850,2016-04-02,2016-04-07,103,87.8
US-2016-144771,CK-12205,2016-10-02,2016-10-04,101,11.03
US-2016-145121,MP-17965,2016-10-02,2016-10-06,103,26.9
US-2016-145422,PW-19240,2016-12-03,2016-12-07,103,359.5
US-2016-145436,VD-21670,2016-02-28,2016-03-04,103,161.57
US-2016-146745,AS-10630,2016-09-03,2016-09-08,103,6.37
US-2016-147242,EH-13765,2016-09-10,2016-09-14,103,61.96
US-2016-147662,KB-16315,2016-02-14,2016-02-19,103,2.29
US-2016-147739,JD-16150,2016-12-25,2016-12-29,103,547.14
US-2016-148817,KD-16495,2016-12-01,2016-12-07,103,61.68
US-2016-149629,MP-17965,2016-07-17,2016-07-20,104,231.92
US-2016-149692,KW-16435,2016-12-06,2016-12-12,103,2.77
US-2016-150161,RB-19795,2016-07-25,2016-07-29,103,25.18
US-2016-150231,JK-15640,2016-03-16,2016-03-20,104,17.52
US-2016-150630,TB-21520,2016-09-17,2016-09-21,103,3.26
US-2016-151407,RD-19585,2016-11-08,2016-11-12,103,263.96
US-2016-152128,NM-18445,2016-05-25,2016-05-27,104,21.24
US-2016-153283,EB-14110,2016-11-12,2016-11-18,103,15.56
US-2016-153374,JF-15565,2016-02-09,2016-02-13,104,479.95
US-2016-153500,DG-13300,2016-07-03,2016-07-05,101,6.72
US-2016-154389,EH-14125,2016-11-27,2016-12-03,103,748.75
US-2016-155369,PG-18820,2016-04-19,2016-04-25,103,19.57
US-2016-156496,WB-21850,2016-08-10,2016-08-16,103,133.47
US-2016-156797,PO-19180,2016-08-11,2016-08-15,103,11.96
US-2016-156867,LC-16870,2016-11-13,2016-11-17,103,36.88
US-2016-157014,BM-11785,2016-10-03,2016-10-06,104,24
US-2016-157154,MM-17920,2016-01-10,2016-01-15,103,1018.1
US-2016-158589,KW-16570,2016-11-20,2016-11-24,103,32.04
US-2016-158911,RS-19765,2016-07-05,2016-07-11,103,4.93
US-2016-159499,EM-14095,2016-11-21,2016-11-23,104,16.52
US-2016-159513,JD-15790,2016-04-02,2016-04-09,103,71.98
US-2016-159982,DR-12880,2016-11-28,2016-12-04,103,12.13
US-2016-160150,TS-21085,2016-07-19,2016-07-20,101,2.03
US-2016-160563,NS-18640,2016-10-20,2016-10-24,103,16.02
US-2016-160857,NW-18400,2016-05-08,2016-05-15,103,19.44
US-2016-161347,HG-14845,2016-09-13,2016-09-19,103,2.41
US-2016-161466,ON-18715,2016-09-24,2016-09-27,104,6.85
US-2016-161991,SC-20725,2016-09-26,2016-09-28,104,2.08
US-2016-163279,JD-16150,2016-03-22,2016-03-26,103,91.96
US-2016-163433,MP-17965,2016-04-18,2016-04-22,104,1.48
US-2016-163685,KE-16420,2016-06-01,2016-06-05,103,5.73
US-2016-163783,DR-12940,2016-12-27,2017-01-01,103,12.67
US-2016-163825,LC-16885,2016-06-16,2016-06-19,101,133.98
US-2016-164175,PS-18970,2016-04-30,2016-05-05,103,213.12
US-2016-164238,JW-15955,2016-08-16,2016-08-20,103,44.69
US-2016-164308,SC-20680,2016-09-24,2016-09-27,101,821.94
US-2016-164357,SF-20065,2016-11-25,2016-11-29,103,13.12
US-2016-164448,DK-12835,2016-10-31,2016-11-04,104,9.73
US-2016-164966,GH-14410,2016-07-30,2016-08-01,101,155.88
US-2016-165449,AP-10720,2016-11-22,2016-11-26,103,27.17
US-2016-165512,VS-21820,2016-05-24,2016-05-26,104,7.66
US-2016-165743,MM-18055,2016-11-20,2016-11-23,104,4.9
US-2016-166520,KE-16420,2016-07-16,2016-07-19,101,80.88
US-2016-167220,JB-15925,2016-12-12,2016-12-16,103,22.37
US-2016-168704,FP-14320,2016-04-13,2016-04-17,103,211.37
US-2016-168732,KM-16660,2016-12-10,2016-12-16,103,1.78
US-2016-168914,JE-15745,2016-05-21,2016-05-27,103,20.77
US-2016-168935,DO-13435,2016-11-27,2016-12-02,103,83.98
US-2017-100405,TS-21430,2017-08-26,2017-08-28,104,8.26
US-2017-100419,CC-12670,2017-12-16,2017-12-20,104,4.79
US-2017-100461,JO-15145,2017-01-08,2017-01-12,103,106.05
US-2017-100566,JK-16120,2017-09-03,2017-09-09,103,83.95
US-2017-100720,CK-12205,2017-07-16,2017-07-21,103,5.84
US-2017-100839,NC-18625,2017-10-13,2017-10-17,103,24.96
US-2017-101196,FM-14215,2017-05-12,2017-05-17,103,82.37
US-2017-101497,PS-18760,2017-09-29,2017-10-01,104,18.97
US-2017-101616,CY-12745,2017-09-03,2017-09-06,101,87.28
US-2017-102141,KD-16615,2017-08-26,2017-08-31,103,146.69
US-2017-102232,MF-17665,2017-08-05,2017-08-11,103,197.05
US-2017-102239,LW-16990,2017-05-05,2017-05-06,101,5.73
US-2017-103646,SP-20545,2017-04-21,2017-04-26,103,44.85
US-2017-104794,KD-16495,2017-12-16,2017-12-19,101,3.68
US-2017-104815,RB-19570,2017-09-03,2017-09-07,103,198.74
US-2017-105452,BF-11005,2017-07-28,2017-08-01,103,24.7
US-2017-105578,MY-17380,2017-05-30,2017-06-04,103,2.38
US-2017-105830,DB-13660,2017-12-31,2018-01-02,101,156.51
US-2017-106313,DG-13300,2017-08-22,2017-08-26,103,19.44
US-2017-106600,RM-19375,2017-04-08,2017-04-11,101,354.9
US-2017-106677,AS-10285,2017-11-05,2017-11-10,103,23.99
US-2017-107440,BS-11365,2017-04-16,2017-04-20,103,9.96
US-2017-108098,CP-12340,2017-10-14,2017-10-18,103,177
US-2017-108455,MK-18160,2017-12-02,2017-12-08,103,25.92
US-2017-108497,MH-17290,2017-06-14,2017-06-14,102,599.16
US-2017-108504,PP-18955,2017-02-05,2017-02-05,102,9.45
US-2017-108637,AB-10060,2017-03-13,2017-03-18,103,46
US-2017-108777,JM-15655,2017-12-12,2017-12-12,102,18.69
US-2017-109260,TN-21040,2017-09-26,2017-10-01,103,431.98
US-2017-110156,EH-13945,2017-11-19,2017-11-24,103,1.19
US-2017-110170,HM-14860,2017-09-27,2017-10-03,103,956.66
US-2017-111290,DK-13375,2017-07-22,2017-07-26,103,29.2
US-2017-111528,JP-16135,2017-12-30,2017-12-30,102,6.38
US-2017-111563,SM-20005,2017-11-04,2017-11-08,103,11.38
US-2017-112396,JR-16210,2017-02-09,2017-02-13,103,31.86
US-2017-112970,TB-21250,2017-11-14,2017-11-15,101,9.84
US-2017-112977,CJ-12010,2017-03-10,2017-03-16,103,176.78
US-2017-113509,PL-18925,2017-03-15,2017-03-19,103,83.98
US-2017-113649,HA-14920,2017-08-09,2017-08-12,101,30.82
US-2017-113677,CM-12655,2017-11-13,2017-11-19,103,14.94
US-2017-113985,KD-16495,2017-12-02,2017-12-07,103,14.52
US-2017-114013,SC-20770,2017-03-13,2017-03-15,104,23.16
US-2017-114174,AP-10720,2017-09-08,2017-09-14,103,14.76
US-2017-114230,CM-12235,2017-11-27,2017-12-01,103,39.81
US-2017-114293,JH-16180,2017-11-21,2017-11-26,103,195.14
US-2017-114622,JR-16210,2017-04-10,2017-04-12,101,8.9
US-2017-114776,GG-14650,2017-12-06,2017-12-07,101,19.44
US-2017-114888,CC-12430,2017-09-19,2017-09-24,104,6.24
US-2017-115455,SE-20110,2017-09-08,2017-09-14,103,14.14
US-2017-115819,JO-15280,2017-04-19,2017-04-24,104,5.46
US-2017-115952,JH-15910,2017-10-06,2017-10-06,102,28.85
US-2017-116365,CA-12310,2017-01-03,2017-01-08,103,30.08
US-2017-116400,EB-13930,2017-10-22,2017-10-24,101,39.92
US-2017-116442,BP-11230,2017-12-15,2017-12-22,103,14.76
US-2017-116729,GK-14620,2017-12-25,2017-12-28,101,45.36
US-2017-117037,LW-17215,2017-05-17,2017-05-20,101,2.89
US-2017-117387,PA-19060,2017-10-27,2017-10-31,103,67.14
US-2017-117541,JM-16195,2017-11-14,2017-11-20,103,16.45
US-2017-117793,MA-17560,2017-08-23,2017-08-29,103,1.98
US-2017-118780,PN-18775,2017-09-10,2017-09-14,104,6.69
US-2017-119046,EH-13765,2017-06-02,2017-06-06,103,11.23
US-2017-119270,SW-20245,2017-03-12,2017-03-16,103,19.98
US-2017-119298,EP-13915,2017-11-25,2017-11-28,101,59.98
US-2017-120460,BF-11170,2017-04-30,2017-05-05,103,22.61
US-2017-120929,RO-19780,2017-03-18,2017-03-21,104,189.88
US-2017-121013,MM-17920,2017-09-05,2017-09-10,103,25.06
US-2017-122182,BD-11770,2017-03-10,2017-03-14,103,39.99
US-2017-122245,AB-10105,2017-09-25,2017-09-30,103,393.17
US-2017-123470,ME-17725,2017-08-15,2017-08-21,103,18.88
US-2017-123610,VM-21835,2017-05-12,2017-05-16,103,8.67
US-2017-123750,RB-19795,2017-04-15,2017-04-21,103,4.77
US-2017-124163,SC-20695,2017-09-25,2017-09-30,103,3.04
US-2017-125969,LS-16975,2017-11-06,2017-11-10,104,81.42
US-2017-126431,SU-20665,2017-07-01,2017-07-01,102,30.53
US-2017-126452,SC-20230,2017-08-21,2017-08-28,103,12.67
US-2017-126844,BW-11110,2017-10-08,2017-10-14,103,51.71
US-2017-126893,CT-11995,2017-11-26,2017-12-01,103,494.98
US-2017-127334,MP-18175,2017-12-15,2017-12-21,103,87.17
US-2017-127425,DR-12880,2017-08-26,2017-08-31,103,33
US-2017-127971,DW-13195,2017-11-20,2017-11-27,103,7.07
US-2017-128195,RA-19285,2017-08-04,2017-08-05,101,3.98
US-2017-128293,KC-16255,2017-06-02,2017-06-05,101,64.78
US-2017-128678,RB-19570,2017-09-15,2017-09-20,103,21.4
US-2017-128902,MB-18085,2017-03-11,2017-03-15,103,244.01
US-2017-128909,SP-20545,2017-10-09,2017-10-11,104,19.14
US-2017-129469,KL-16555,2017-09-23,2017-09-27,103,4.91
US-2017-131058,EM-14140,2017-12-27,2017-12-31,103,20.16
US-2017-131114,RW-19630,2017-12-09,2017-12-13,104,4.36
US-2017-131149,LH-17155,2017-07-10,2017-07-14,103,154.24
US-2017-131611,EP-13915,2017-11-05,2017-11-09,103,3.56
US-2017-131674,NC-18535,2017-11-29,2017-12-01,104,58.42
US-2017-131891,PW-19240,2017-07-29,2017-07-31,101,2.21
US-2017-131912,LH-17155,2017-10-29,2017-11-01,104,11.74
US-2017-132423,MY-18295,2017-04-15,2017-04-19,103,8.04
US-2017-132577,JE-15475,2017-11-22,2017-11-27,103,2.09
US-2017-132857,CA-12775,2017-12-11,2017-12-17,103,6.67
US-2017-133508,SW-20350,2017-04-17,2017-04-21,103,29.05
US-2017-133879,KT-16465,2017-03-21,2017-03-28,103,3.17
US-2017-134369,BC-11125,2017-09-16,2017-09-22,103,12.96
US-2017-134488,PK-19075,2017-09-24,2017-10-01,103,155.37
US-2017-134656,MM-18280,2017-09-28,2017-10-01,101,99.14
US-2017-134761,DB-13210,2017-11-30,2017-11-30,102,36.19
US-2017-134908,JS-15940,2017-06-05,2017-06-09,103,7.56
US-2017-135209,MH-17290,2017-12-29,2017-12-31,104,25.34
US-2017-135720,FM-14380,2017-12-11,2017-12-13,104,119.8
US-2017-135923,CM-11935,2017-01-22,2017-01-28,103,14.27
US-2017-136581,SV-20365,2017-11-10,2017-11-12,101,31.1
US-2017-137295,VS-21820,2017-01-08,2017-01-13,103,30.83
US-2017-137547,EB-13705,2017-03-07,2017-03-12,103,21.07
US-2017-138408,KC-16255,2017-11-18,2017-11-21,104,1319.96
US-2017-139087,DK-13375,2017-07-17,2017-07-22,104,12.42
US-2017-139262,LC-16960,2017-02-21,2017-02-25,103,3.76
US-2017-139388,CC-12475,2017-11-07,2017-11-09,101,14.96
US-2017-139486,LH-17155,2017-05-21,2017-05-23,101,55.18
US-2017-139710,GM-14680,2017-06-09,2017-06-15,103,177.48
US-2017-140158,DR-12940,2017-10-04,2017-10-08,103,30.4
US-2017-140172,SP-20650,2017-03-08,2017-03-13,103,13.9
US-2017-140809,CK-12760,2017-02-01,2017-02-03,101,56.45
US-2017-141264,CT-11995,2017-08-13,2017-08-19,103,58.92
US-2017-141544,PO-18850,2017-08-30,2017-09-01,101,37.76
US-2017-141880,TC-21475,2017-08-22,2017-08-23,101,98.33
US-2017-142251,FO-14305,2017-10-31,2017-11-04,104,32.06
US-2017-142685,MG-17695,2017-06-23,2017-06-30,103,835.17
US-2017-143280,TZ-21580,2017-02-22,2017-02-26,103,10.65
US-2017-143448,MH-17455,2017-12-10,2017-12-10,102,1424.9
US-2017-143819,KD-16270,2017-03-01,2017-03-05,103,26.38
US-2017-144057,CV-12805,2017-05-09,2017-05-13,103,13.18
US-2017-144211,CS-12130,2017-08-28,2017-09-02,103,15.48
US-2017-144351,RC-19960,2017-11-14,2017-11-18,103,89.97
US-2017-144393,SM-20950,2017-10-28,2017-11-04,103,17.62
US-2017-144477,DB-13270,2017-08-12,2017-08-14,104,37.31
US-2017-144547,MS-17770,2017-11-10,2017-11-14,103,279.94
US-2017-146066,RB-19465,2017-08-21,2017-08-23,104,815.29
US-2017-146570,SN-20710,2017-05-15,2017-05-20,103,8.34
US-2017-146710,SS-20875,2017-08-27,2017-09-01,103,3.53
US-2017-146794,SH-19975,2017-09-26,2017-10-01,103,424.96
US-2017-146857,BE-11455,2017-05-06,2017-05-08,104,54.48
US-2017-147340,EB-13750,2017-09-24,2017-09-24,102,63.2
US-2017-147711,HF-14995,2017-09-03,2017-09-08,104,12.76
US-2017-147991,ZD-21925,2017-05-05,2017-05-09,103,16.72
US-2017-148110,AR-10825,2017-09-05,2017-09-11,103,347.8
US-2017-148334,DD-13570,2017-08-22,2017-08-26,103,4.31
US-2017-148803,LR-16915,2017-12-11,2017-12-11,102,85.22
US-2017-148901,MK-17905,2017-05-14,2017-05-19,103,4.77
US-2017-148957,CC-12430,2017-09-17,2017-09-23,103,12.32
US-2017-149790,SC-20380,2017-09-26,2017-10-01,103,15.62
US-2017-150035,CL-11890,2017-12-01,2017-12-05,103,16.74
US-2017-150147,JL-15850,2017-04-25,2017-04-29,104,4.9
US-2017-150357,EB-13975,2017-10-10,2017-10-14,103,4.09
US-2017-150567,RP-19855,2017-05-17,2017-05-21,103,2.95
US-2017-150861,EG-13900,2017-12-03,2017-12-06,101,6.3
US-2017-151260,SC-20695,2017-12-11,2017-12-14,101,73.54
US-2017-151827,CS-11950,2017-03-31,2017-04-02,104,31.98
US-2017-151862,ON-18715,2017-03-01,2017-03-08,103,159.98
US-2017-152051,TS-21160,2017-06-25,2017-06-29,103,38.09
US-2017-152373,PT-19090,2017-09-05,2017-09-11,103,93.46
US-2017-152415,PO-18865,2017-09-17,2017-09-22,103,14.82
US-2017-152835,RP-19855,2017-05-19,2017-05-23,103,21.4
US-2017-153129,FP-14320,2017-12-26,2017-12-30,103,33.9
US-2017-153815,KL-16555,2017-11-06,2017-11-09,101,35.57
US-2017-154256,SM-20005,2017-06-23,2017-06-27,104,25.83
US-2017-154361,HZ-14950,2017-03-14,2017-03-19,103,21.88
US-2017-155103,JF-15190,2017-12-02,2017-12-07,103,35.23
US-2017-155173,JB-16045,2017-03-06,2017-03-10,103,2.04
US-2017-155180,TB-21280,2017-01-22,2017-01-29,103,26.34
US-2017-155404,AS-10630,2017-09-22,2017-09-28,103,13.28
US-2017-155768,LB-16795,2017-12-01,2017-12-01,102,22.92
US-2017-155971,RB-19795,2017-06-06,2017-06-12,103,22.05
US-2017-156097,EH-14125,2017-09-19,2017-09-19,102,2.31
US-2017-156692,HG-15025,2017-08-13,2017-08-13,102,17.34
US-2017-156986,ZC-21910,2017-03-20,2017-03-24,103,10.37
US-2017-157308,NM-18520,2017-08-17,2017-08-21,103,15.71
US-2017-157490,LB-16795,2017-10-06,2017-10-07,101,11.98
US-2017-157840,MC-17575,2017-12-20,2017-12-23,104,33.9
US-2017-157945,NF-18385,2017-09-26,2017-10-01,103,8.93
US-2017-158288,EH-13945,2017-11-26,2017-11-28,104,78.76
US-2017-158309,PA-19060,2017-11-26,2017-11-29,101,3.74
US-2017-158680,NZ-18565,2017-07-01,2017-07-02,101,2.5
US-2017-158708,AB-10255,2017-06-26,2017-06-29,104,13.62
US-2017-159093,RS-19420,2017-05-09,2017-05-14,103,32.04
US-2017-159415,CS-12175,2017-04-17,2017-04-22,103,79.12
US-2017-159856,EP-13915,2017-10-18,2017-10-22,103,307.92
US-2017-160206,MY-18295,2017-04-01,2017-04-07,103,12.99
US-2017-160528,MH-18115,2017-08-23,2017-08-30,103,22.61
US-2017-161396,GM-14455,2017-04-19,2017-04-25,103,205.18
US-2017-161683,CJ-12010,2017-12-03,2017-12-08,103,18.19
US-2017-161844,DK-12835,2017-12-09,2017-12-14,104,2.95
US-2017-162026,JE-15745,2017-10-08,2017-10-08,102,61.96
US-2017-162103,LB-16795,2017-11-13,2017-11-17,103,3.14
US-2017-162677,DB-13210,2017-03-26,2017-03-27,101,67.64
US-2017-162852,BG-11695,2017-12-27,2017-12-31,103,845.49
US-2017-162859,PG-18820,2017-02-15,2017-02-22,103,8.72
US-2017-163258,PF-19225,2017-12-29,2018-01-02,103,11.23
US-2017-163461,BT-11440,2017-06-18,2017-06-21,101,76.86
US-2017-163538,SS-20515,2017-08-26,2017-08-30,103,47.97
US-2017-163881,SP-20860,2017-11-24,2017-11-30,103,559.92
US-2017-164189,DR-12880,2017-03-24,2017-03-28,103,403.17
US-2017-164196,AS-10285,2017-11-11,2017-11-17,103,2678.94
US-2017-164588,AP-10915,2017-04-16,2017-04-23,103,12.84
US-2017-164630,EB-13975,2017-01-04,2017-01-09,103,959.97
US-2017-164945,CA-12055,2017-11-22,2017-11-27,103,134.27
US-2017-165078,MA-17995,2017-11-05,2017-11-10,103,39.68
US-2017-165953,EP-13915,2017-12-31,2018-01-06,103,23.48
US-2017-166660,TB-21250,2017-01-30,2017-02-01,104,48.58
US-2017-167339,TD-20995,2017-01-21,2017-01-23,104,153.57
US-2017-167472,CK-12595,2017-06-06,2017-06-07,101,11.67
US-2017-168095,MC-17425,2017-07-15,2017-07-20,103,105.52
US-2017-168410,BV-11245,2017-02-21,2017-02-26,103,39.98
US-2017-168620,RB-19795,2017-12-24,2017-12-28,104,27.88
US-2017-169040,GT-14710,2017-12-06,2017-12-12,103,35.89
US-2017-169369,EC-14050,2017-12-12,2017-12-18,103,49.12
US-2018-100048,RS-19765,2018-05-19,2018-05-24,103,281.34
US-2018-100209,TD-20995,2018-07-09,2018-07-15,103,1.08
US-2018-100398,DO-13435,2018-08-19,2018-08-23,103,102.72
US-2018-100482,JL-15130,2018-04-11,2018-04-15,103,16.77
US-2018-100930,CS-12400,2018-04-07,2018-04-12,103,5.33
US-2018-101518,PB-19105,2018-11-03,2018-11-08,103,40.78
US-2018-101539,VM-21685,2018-03-16,2018-03-18,104,6.48
US-2018-101721,MY-17380,2018-07-23,2018-07-27,103,63.31
US-2018-101784,PO-18850,2018-07-06,2018-07-11,103,122.14
US-2018-101840,SP-20545,2018-02-06,2018-02-12,103,46.24
US-2018-102183,PK-19075,2018-08-21,2018-08-28,103,32.09
US-2018-102288,ZC-21910,2018-06-19,2018-06-23,103,0.44
US-2018-102638,MC-17845,2018-12-29,2018-12-31,101,6.03
US-2018-102890,SG-20470,2018-06-30,2018-06-30,102,1044.63
US-2018-102904,CB-12025,2018-11-13,2018-11-20,103,239.92
US-2018-103226,DW-13195,2018-09-22,2018-09-28,103,27.18
US-2018-103247,PO-19195,2018-10-05,2018-10-08,104,75.79
US-2018-103814,LH-16900,2018-12-09,2018-12-16,103,143.86
US-2018-103828,JK-15370,2018-08-13,2018-08-13,102,31.44
US-2018-104094,AG-10675,2018-09-07,2018-09-11,103,13.48
US-2018-104437,TG-21310,2018-01-27,2018-01-31,103,137.94
US-2018-104451,MM-18055,2018-05-08,2018-05-12,104,81.08
US-2018-104661,TB-21250,2018-01-15,2018-01-18,101,4.28
US-2018-104955,CG-12040,2018-03-19,2018-03-24,103,28.91
US-2018-105046,BE-11335,2018-07-17,2018-07-23,103,39.08
US-2018-105389,DM-13015,2018-10-23,2018-10-28,104,3.56
US-2018-105697,JE-15715,2018-08-25,2018-08-27,101,25.7
US-2018-105935,BD-11500,2018-01-26,2018-01-31,103,62.72
US-2018-105998,CR-12580,2018-11-03,2018-11-05,101,199.75
US-2018-106131,TP-21565,2018-01-14,2018-01-16,101,168.62
US-2018-106145,RA-19885,2018-09-26,2018-09-26,102,9.24
US-2018-106551,EB-13930,2018-07-22,2018-07-27,103,526.34
US-2018-106579,BW-11200,2018-06-08,2018-06-13,103,12.18
US-2018-106663,MO-17800,2018-06-09,2018-06-13,103,23.98
US-2018-106705,PO-18850,2018-12-26,2019-01-01,103,44.75
US-2018-106796,JP-16135,2018-05-12,2018-05-19,103,10.27
US-2018-107272,TS-21610,2018-11-05,2018-11-12,103,2.39
US-2018-107384,TP-21130,2018-12-04,2018-12-08,103,8.8
US-2018-107636,NM-18520,2018-04-30,2018-05-02,101,5.76
US-2018-107888,CC-12220,2018-11-16,2018-11-19,101,33.29
US-2018-107979,FO-14305,2018-06-08,2018-06-13,103,35.17
